F157,F159,F160,F162,F265,F267,F268,F270,F886,F1936,F1938,F2074,F2076,F2182,F2285,F2481,F2578,F2779,F3226,F3228,F3229,F3231,F3337,F3339,F3445,F3447,F3502,F3504,F3908,F3912,F115,F321,F527,F531,F670,F1692,F2082,F2122,F2582,F2678,F2737,F2956,F3836,F3887,F3894,F3924
0.72,0.72,0.79,0.78,0.49,0.42,0.68,0.61,0.0,0.0,0.0,0.978021978,0.703296703,0.973509934,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.73,1.25,1.29,1.22,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,1.0,1759381.29,167,47.0,0
0.4,0.41,0.65,0.74,0.33,0.35,0.61,0.7,0.0,0.0,0.0,0.829268293,0.609756098,0.919354839,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.45,1.17,0.93,1.97,1.0,0.0,0.0,0.0,1.79,-0.4,0.97,65.0,140918.82,168,33.0,0
0.38,0.39,0.64,0.73,0.31,0.33,0.6,0.69,0.0,0.0,0.0,0.854700855,0.658119658,0.865800866,1.3,4.42,0.06,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.43,1.19,0.87,2.09,0.0,0.0,0.0,0.004329004,0.44,0.03,-0.03,297.0,304056.96,168,31.0,0
0.48,0.5,0.55,0.55,0.3,0.31,0.32,0.33,0.0,0.0,0.0,0.847619048,0.619047619,0.869565217,0.16,0.77,-0.39,-0.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.48,1.02,0.96,1.08,0.0,0.0,0.0,0.004347826,-0.34,-0.38,-0.19,92.0,851385.74,168,49.0,0
0.45,0.43,0.44,0.43,0.18,0.18,0.25,0.24,0.0,0.0,0.0,0.838983051,0.63559322,0.867521368,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,8.5,0,0,0.44,0.88,0.95,1.0,0.0,0.0,0.0,0.004273504,0.0,-0.12,0.25,64.0,1997580.44,168,38.0,0
0.43,0.62,0.81,0.85,0.26,0.46,0.41,0.57,0.0,0.0,0.0,0.87394958,0.68907563,0.869747899,0.0,0.0,-0.26,-0.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.42,1.5,0.57,3.27,0.0,0.0,0.0,0.008403361,0.08,-0.4,-0.35,90.0,147599.81,167,29.0,0
0.54,0.53,0.48,0.52,0.27,0.26,0.26,0.27,0.0,0.0,0.0,0.803571429,0.577380952,0.835897436,0.0,0.19,-0.49,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.52,1.06,0.99,1.03,0.0,0.0,0.0,0.0,0.54,-0.61,-0.7,40.0,392669.25,166,32.0,0
0.59,0.59,0.58,0.58,0.32,0.32,0.28,0.35,0.0,0.0,0.0,0.954248366,0.790849673,0.956043956,0.26,2.46,-0.25,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.57,0.91,0.93,1.15,0.0,0.0,0.0,0.0,-0.1,0.38,-0.35,116.0,188656.89,168,24.0,0
0.91,0.9,0.94,0.89,0.47,0.45,0.64,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.83,-0.32,-0.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.87,1.3,1.02,1.34,0.0,0.0,0.0,0.0,-0.06,-0.1,-0.31,118.0,15364.78,168,34.0,0
0.56,0.58,0.7,0.78,0.39,0.43,0.52,0.66,0.0,0.0,0.0,0.980769231,0.846153846,0.953488372,2.04,8.07,0.83,1.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.59,1.14,0.9,1.69,0.0,0.0,0.0,0.0,0.03,0.36,-0.35,104.0,5796025.43,167,30.0,0
0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.982142857,0.857142857,0.920863309,0.31,1.76,-0.2,-0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.4,85.4,0,0,0.67,1.0,1.5,1.45,0.0,0.0,0.0,0.0,-0.01,0.06,0.23,167.0,33165.84,167,41.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.5,0.5,0.491525424,0.31,4.05,-0.06,0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,0.0,-0.18,0.83,-0.39,103.0,12863.86,168,41.0,0
1.0,1.0,1.0,1.0,0.78,0.83,0.85,1.0,0.0,0.0,0.0,0.894736842,0.421052632,0.913043478,0.02,0.11,-0.48,-0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.85,1.13,1.16,1.33,0.0,0.0,0.0,0.0,0.27,-0.38,-0.47,160.0,1315424.0,165,48.0,0
0.62,0.56,0.6,0.6,0.39,0.38,0.54,0.54,0.0,0.0,0.0,0.821192053,0.741721854,0.867069486,0.0,0.0,-0.57,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.61,1.46,0.95,1.49,0.0,2.0,0.0,0.006042296,0.0,-0.41,-0.67,29.0,297538.79,165,37.0,0
0.48,0.42,0.48,0.46,0.34,0.3,0.42,0.4,0.0,0.0,0.0,0.307692308,0.0,0.25,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.48,1.21,1.25,1.2,0.0,0.0,0.076923077,0.0,0.0,-0.12,-0.29,64.0,721852.48,167,38.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.996539792,0.065743945,0.981818182,0.0,12.23,0.0,3.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.57,1.44,0.81,1.47,0.0,0.0,0.0,0.002020202,0.0,3.49,-0.23,19.0,17394.92,165,27.0,0
0.39,0.4,0.87,0.88,0.23,0.24,0.86,0.87,0.0,0.0,0.0,0.738095238,0.5,0.695652174,0.0,0.0,0.0,-0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.39,0.89,0.0,4.19,0.0,0.0,0.0,0.0,0.0,-0.17,-0.07,18.0,136848.17,166,32.0,0
0.5,0.52,0.66,0.65,0.22,0.22,0.3,0.33,0.0,0.036697248,0.036697248,0.708994709,0.380952381,0.719806763,0.0,0.09,-0.4,-0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.16,1.04,1.51,0.0,0.0,0.0,0.0,0.02,-0.54,-0.35,93.0,2582657.5,167,5.0,0
0.39,0.35,0.5,0.44,0.25,0.24,0.41,0.35,0.0,0.0,0.0,0.901960784,0.823529412,0.919354839,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.35,1.18,0.92,1.52,0.0,1.0,0.0,0.016129032,0.0,-0.12,0.0,64.0,2710062.34,165,37.0,0
0.56,0.56,0.81,0.83,0.36,0.36,0.65,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,-0.41,-0.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,1.3,1.01,1.93,0.0,0.0,0.0,0.0,0.13,0.31,0.45,134.0,2786721.29,167,30.0,0
0.57,0.58,0.83,0.84,0.29,0.31,0.49,0.54,0.0,0.0,0.0,0.846153846,0.846153846,0.863636364,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.57,1.28,0.79,1.88,0.0,0.0,0.0,0.0,-0.03,-0.08,0.23,185.0,32259.87,166,45.0,0
0.89,0.79,0.99,0.99,0.51,0.57,0.75,0.99,0.0,0.0,0.0,0.596992481,0.0,0.63303438,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.89,1.31,0.96,1.98,0.0,0.0,0.169924812,0.013452915,0.0,-0.12,0.39,288.0,524778.2,165,49.0,0
0.41,0.4,0.42,0.35,0.19,0.18,0.32,0.29,0.0,0.0,0.0,0.775510204,0.775510204,0.787610619,0.0,2.01,-0.44,-0.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,1.74,1.13,1.56,0.0,0.0,0.0,0.0,0.11,0.33,-0.34,62.0,938536.22,168,41.0,0
0.43,0.47,0.92,0.94,0.32,0.37,0.75,0.78,0.0,0.105263158,0.105263158,0.864864865,0.810810811,0.851851852,0.0,16.67,-0.44,4.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.4,0.39,0.28,2.65,0.0,0.0,0.0,0.012345679,0.3,8.19,-0.15,116.0,77048.37,167,62.0,0
0.34,0.59,0.54,0.79,0.34,0.59,0.54,0.79,0.0,0.0,0.0,0.851351351,0.756756757,0.846153846,0.74,1.99,-0.08,-0.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.36,1.0,0.42,1.72,0.0,0.0,0.0,0.0,-0.03,-0.19,-0.2,115.0,1506480.36,165,37.0,0
0.46,0.52,0.47,0.62,0.25,0.29,0.25,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.02,0.99,1.14,0.0,0.0,0.0,0.0,-0.1,-0.12,-0.2,97.0,104797.6,168,36.0,0
1.0,0.52,1.0,0.62,0.0,0.29,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.87,1.34,0.74,3.2,0.0,0.0,0.0,0.25,0.0,-0.12,-0.15,64.0,77762.55,167,46.0,0
0.61,0.61,0.81,0.81,0.3,0.32,0.71,0.72,0.0,0.0,0.0,1.0,0.292682927,1.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.58,1.87,0.72,2.58,1.0,0.0,0.0,0.0,0.0,-0.12,0.0,64.0,23508350.69,167,46.0,0
0.56,0.51,0.6,0.62,0.34,0.27,0.34,0.37,0.0,0.0,0.0,0.887096774,0.612903226,0.927419355,0.11,1.68,-0.38,-0.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,0.75,1.05,0.66,0.0,0.0,0.0,0.008064516,-0.1,0.1,-0.19,130.0,48139590.75,166,65.0,0
0.45,0.45,0.51,0.51,0.25,0.26,0.28,0.26,0.0,0.0,0.0,0.912162162,0.621621622,0.861940299,0.0,0.0,-0.53,-0.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.46,0.97,0.94,1.14,0.0,0.0,0.0,0.0,-0.29,-0.38,-0.63,122.0,103164.36,167,16.0,0
0.53,0.53,0.69,0.71,0.29,0.3,0.37,0.41,0.0,0.0,0.0,0.907894737,0.697368421,0.88410596,0.25,3.38,-0.18,0.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.52,1.06,0.89,1.16,0.0,1.0,0.0,0.003311258,0.06,0.74,0.39,664.0,6563173.72,165,44.0,0
0.43,0.43,0.46,0.49,0.23,0.24,0.28,0.29,0.0,0.0,0.0,0.68,0.56,0.86440678,1.79,4.85,0.12,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.1,5.1,1,0,0.39,0.93,1.05,0.76,0.0,0.0,0.0,0.0,0.02,-0.07,-0.1,166.0,7246548.08,165,41.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.875,0.75,0.857142857,0.72,1.54,-0.09,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.48,1.12,1.3,1.14,1.0,0.0,0.0,0.071428571,0.03,-0.1,-0.24,173.0,284650.44,168,42.0,0
0.59,0.61,0.73,0.69,0.25,0.27,0.4,0.4,0.0,0.0,0.0,0.913043478,0.666666667,0.913043478,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.58,1.29,0.84,1.62,0.0,0.0,0.0,0.0,0.0,-0.12,-0.51,64.0,7796465.04,165,33.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.016949153,0.016949153,0.31,0.31,0.293859649,0.0,0.51,-0.4,-0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06,-0.54,-0.32,47.0,4399421.67,167,33.0,0
0.46,0.46,0.44,0.43,0.21,0.19,0.2,0.2,0.0,0.0,0.0,0.878787879,0.595959596,0.902542373,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.45,0.85,1.07,0.97,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,64.0,853345.63,167,47.0,0
0.49,0.51,0.49,0.49,0.24,0.24,0.21,0.21,0.0,0.0,0.0,0.740740741,0.666666667,0.755102041,0.55,3.32,-0.18,0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,0.88,1.0,0.89,0.0,0.0,0.0,0.0,-0.06,0.35,0.0,144.0,1787.5,165,40.0,0
0.55,0.55,0.95,0.95,0.36,0.35,0.93,0.93,0.0,0.0,0.0,0.977272727,0.613636364,0.895522388,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,0.9,0.63,2.91,0.0,0.0,0.0,0.0,-0.3,-0.12,0.52,58.0,187163.1,167,35.0,0
0.55,0.62,0.52,0.62,0.29,0.3,0.29,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.58,0.95,1.0,1.16,0.0,0.0,0.01754386,0.0,0.19,-0.53,-0.48,53.0,516861.25,166,35.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.920289855,0.586956522,0.944664032,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.12,-0.59,6.0,32501.06,165,45.0,0
0.43,0.43,0.47,0.47,0.24,0.24,0.25,0.25,0.0,0.0,0.0,0.761904762,0.523809524,0.742537313,1.21,2.64,0.05,-0.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.44,0.97,1.09,1.06,0.0,0.0,0.0,0.003731343,-0.07,-0.3,0.14,83.0,5360771.92,121,34.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,0.01,0.75,1.21,0.0,0.0,0.0,0.0,-0.01,-0.12,-0.55,30.0,5294861.2,168,22.0,0
0.82,0.82,1.0,1.0,0.64,0.64,0.88,0.88,0.0,0.013888889,0.013888889,0.743589744,0.435897436,0.772727273,0.6,1.83,-0.15,-0.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.76,0.16,0.53,1.57,0.0,0.0,0.034188034,0.0,0.13,-0.04,0.04,93.0,7308049.48,166,47.0,0
0.61,0.61,0.71,0.74,0.31,0.31,0.44,0.46,0.0,0.0,0.0,0.819672131,0.475409836,0.810344828,0.0,0.0,-0.51,-0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.61,1.15,1.06,1.43,0.0,0.0,0.016393443,0.0,0.36,-0.44,-0.6,96.0,351642.48,166,23.0,0
0.4,0.4,0.18,0.18,0.4,0.4,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,4.58,10.62,1.75,1.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.4,1.0,1.0,1.35,0.0,0.0,0.0,0.333333333,0.05,0.05,0.69,151.0,27590.75,165,36.0,0
0.43,0.4,0.49,0.49,0.21,0.19,0.19,0.2,0.0,0.0,0.0,0.4375,0.0,0.428571429,0.08,1.8,-0.41,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.43,0.77,1.27,0.92,0.0,2.0,0.0,0.047619048,0.28,0.4,0.3,139.0,8492403.22,167,45.0,0
0.31,0.28,0.31,0.36,0.19,0.18,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.3,1.03,1.18,0.74,0.0,0.0,0.0,0.0,0.09,-0.12,1.65,34.0,7480477.3,165,41.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,-0.17,5.0,7956686.57,166,35.0,0
0.82,0.82,0.94,0.97,0.35,0.31,0.68,0.67,0.0,0.0,0.0,0.482758621,0.482758621,0.5,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.82,1.34,1.49,1.86,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,64.0,13244309.34,164,35.0,0
0.66,0.62,0.79,0.79,0.44,0.42,0.61,0.71,0.0,0.019230769,0.019230769,0.939759036,0.855421687,0.923076923,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.66,1.14,1.05,1.59,0.0,0.0,0.0,0.0,0.0,-0.12,1.53,64.0,1023688.85,166,52.0,0
0.64,0.66,0.68,0.74,0.35,0.37,0.38,0.44,0.0,0.0,0.0,0.026086957,0.0,0.019417476,0.0,1.88,-0.34,-0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.67,1.1,0.92,1.19,0.0,0.0,0.008695652,0.021359223,-0.09,0.36,0.33,61.0,117275.28,166,26.0,0
0.47,0.43,0.59,0.53,0.24,0.17,0.35,0.27,0.0,0.0,0.0,0.93902439,0.463414634,0.901869159,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.48,1.06,1.27,1.08,0.0,1.0,0.0,0.009345794,0.41,-0.12,0.18,12.0,2009565.14,167,35.0,0
0.49,0.58,0.62,0.61,0.28,0.4,0.48,0.47,0.0,0.0,0.0,1.0,0.08,0.96875,0.97,4.47,0.06,0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.32,12.32,0,0,0.49,1.39,0.77,1.69,0.0,0.0,0.0,0.0,0.62,0.6,0.68,103.0,263762.78,164,41.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263158,0.0,0.0,-0.12,-0.12,7.0,2720867.2,167,36.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.946428571,0.803571429,0.935483871,0.47,1.25,-0.18,-0.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.0,1.07,0.0,1.21,0.0,0.0,0.0,0.0,-0.05,-0.36,-0.35,219.0,1752851.63,166,31.0,0
0.94,0.94,1.0,1.0,0.94,0.94,1.0,1.0,1.0,0.0,0.0,0.777777778,0.488888889,0.733333333,0.3,0.79,-0.17,-0.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.91,1.0,1.1,1.1,1.0,0.0,0.0,0.019047619,-0.3,-0.34,-0.45,118.0,2049329.54,164,32.0,0
0.48,0.54,0.5,0.55,0.23,0.26,0.07,0.05,0.0,0.066666667,0.066666667,0.7,0.2,0.808510638,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,0.36,0.69,0.32,0.0,1.0,0.0,0.021276596,0.0,-0.12,-0.14,5.0,146889.71,166,14.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.59,1.11,0.44,58.0,37240.96,165,31.0,0
0.48,0.36,0.36,0.29,0.31,0.19,0.18,0.15,0.0,0.0,0.0,0.846153846,0.705128205,0.866425993,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.0,1.46,0.48,0.0,0.0,0.0,0.003610108,0.0,0.0,0.0,1.0,1181259.91,164,42.0,0
1.0,1.0,1.0,1.0,0.93,0.89,0.98,0.97,0.0,0.0,0.0,0.852941176,0.705882353,0.866666667,0.13,0.55,-0.48,-0.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.08,1.01,1.08,0.0,0.0,0.0,0.0,0.04,-0.29,-0.29,112.0,821348.84,165,32.0,0
0.6,0.6,0.8,0.8,0.4,0.4,0.61,0.61,0.0,0.0,0.0,0.921052632,0.736842105,0.848314607,0.07,2.2,-0.22,-0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.54,0.91,0.48,2.01,0.0,0.0,0.0,0.011235955,0.01,0.14,-0.46,73.0,13920262.27,164,28.0,0
0.72,0.63,0.73,0.6,0.5,0.42,0.7,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.2,0.13,-0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.67,1.38,1.3,1.14,0.0,1.0,0.090909091,0.083333333,-0.05,-0.36,-0.47,65.0,106643.66,164,38.0,0
0.47,0.45,0.58,0.66,0.19,0.19,0.37,0.43,0.0,0.083333333,0.083333333,0.840909091,0.795454545,0.886792453,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.37,1.08,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,218390.57,164,48.0,0
0.48,0.44,0.62,0.71,0.23,0.2,0.4,0.45,0.0,0.0,0.0,0.75,0.194444444,0.78,0.41,2.76,-0.24,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.26,1.22,1.93,0.0,0.0,0.0,0.0,0.0,0.38,0.05,42.0,65626.38,164,37.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.16,0.0,1.2,0.0,0.0,0.0,0.0,-0.44,3.13,0.75,71.0,35998.9,165,37.0,0
0.45,0.42,0.53,0.34,0.24,0.29,0.26,0.29,0.0,0.0,0.0,0.704545455,0.636363636,0.774647887,0.3,0.6,-0.09,-0.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.46,1.36,0.78,2.25,0.0,0.0,0.0,0.0,-0.05,-0.22,-0.29,52.0,238135.67,165,33.0,0
1.0,0.52,1.0,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.928571429,0.892857143,0.953488372,0.34,0.39,-0.51,-0.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.13,-0.6,68.0,20324549.78,163,36.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,1.0,0.25,0.986725664,7.41,9.41,1.24,1.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.5,1.2,0.9,0.95,0.0,0.0,0.0,0.0,0.0,-0.02,2.17,14.0,120675.65,165,40.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.910447761,0.880597015,0.938888889,0.51,2.14,-0.35,-0.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.6,0.78,1.38,0.88,0.0,0.0,0.0,0.005555556,0.3,-0.07,-0.36,229.0,2498479.73,163,32.0,0
0.64,0.64,0.59,0.59,0.37,0.36,0.35,0.34,0.0,0.0,0.0,0.523809524,0.428571429,0.666666667,0.0,0.01,0.0,-0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.62,0.6,0.86,0.9,0.0,2.0,0.0,0.090909091,0.0,-0.02,-0.02,69.0,2036522.1,165,56.0,0
